model_no,type,speed,kit_size,size_per_stick,first_word_latency,cas_latency,color
62110,,3200,2,16,13.75,22,Red / Black
62111,,3200,2,4,13.75,22,Red / Black
62112,,2400,2,32,13.333,16,Red / Black
62113,,2400,2,16,13.333,16,Red / Black
62114,,2400,2,4,13.333,16,Red / Black
62115,,2666,2,32,14.254,19,Red / Black
62116,,2666,2,16,14.254,19,Red / Black
62117,,2666,2,8,14.254,19,Red / Black
62118,,2666,2,4,14.254,19,Red / Black
62119,,3200,2,32,13.75,22,Red / Black
62120,,3200,2,8,13.75,22,Red / Black
62121,,3200,2,8,13.75,22,Red / Black
62122,,3200,2,4,13.75,22,Red / Black
62123,,5600,2,32,12.857,36,Black
62124,,5600,1,32,12.857,36,Black
62125,,6000,2,16,10,30,Red
62126,,6000,2,16,10,30,Black
62127,,4800,1,8,16.667,40,Black
62128,,5200,1,8,16.154,42,Black
62129,,5600,1,8,16.429,46,Black
62130,,5600,2,16,16.429,46,Black
62131,,4800,2,32,16.667,40,White
62132,,4800,2,16,16.667,40,White
62133,,4800,2,16,16.667,40,Black
62134,,4800,1,32,16.667,40,White
62135,,4800,1,16,16.667,40,White
62136,,4800,1,8,16.667,40,White
62137,,4800,1,32,16.667,40,Black
62138,,4800,1,16,16.667,40,Black
62139,,4800,1,8,16.667,40,Black
62140,,5200,2,16,13.077,34,White
62141,,5200,2,32,13.077,34,Black
62142,,5200,2,16,13.077,34,Black
62143,,5200,1,32,13.077,34,White
62144,,5200,1,16,13.077,34,White
62145,,5200,1,32,13.077,34,Black
62146,,5200,1,16,13.077,34,Black
62147,,5200,2,32,16.154,42,White
62148,,5200,2,32,16.154,42,Black
62149,,5200,2,16,16.154,42,White
62150,,5200,2,16,16.154,42,Black
62151,,5200,1,32,16.154,42,White
62152,,5200,1,16,16.154,42,White
62153,,5200,1,32,16.154,42,Black
62154,,5200,1,16,16.154,42,Black
62155,,5600,2,32,13.571,38,White
62156,,5600,2,16,13.571,38,White
62157,,5600,2,32,13.571,38,Black
62158,,5600,2,16,13.571,38,Black
62159,,5600,1,32,13.571,38,White
62160,,5600,1,16,13.571,38,White
62161,,5600,1,32,13.571,38,Black
62162,,5600,1,16,13.571,38,Black
62163,,5600,2,32,16.429,46,White
62164,,5600,2,16,16.429,46,White
62165,,5600,2,16,16.429,46,Black
62166,,5600,1,32,16.429,46,White
62167,,5600,1,16,16.429,46,White
62168,,5600,1,32,16.429,46,Black
62169,,5600,1,16,16.429,46,Black
62170,,6000,2,16,10,30,White
62171,,6000,2,16,10,30,Black
62172,,6000,1,16,10,30,White
62173,,6000,1,16,10,30,Black
62174,,6000,2,16,10.667,32,White
62175,,6000,2,16,10.667,32,Black
62176,,6000,1,16,10.667,32,White
62177,,6000,1,16,10.667,32,Black
62178,,6000,2,16,12.667,38,White
62179,,6000,2,16,12.667,38,Black
62180,,6000,1,16,12.667,38,White
62181,,6000,1,16,12.667,38,Black
62182,,6200,2,16,10.968,34,White
62183,,6200,2,16,10.968,34,Black
62184,,6200,1,16,10.968,34,White
62185,,6200,1,16,10.968,34,Black
62186,,6400,2,48,11.875,38,White
62187,,6600,1,16,11.515,38,White
62188,,6400,1,48,11.875,38,White
62189,,6400,1,16,11.875,38,White
62190,,6600,1,16,11.515,38,Black
62191,,6400,1,16,11.875,38,Black
62192,,6800,2,16,10.588,36,White
62193,,6800,2,16,10.588,36,Black
62194,,6800,1,16,10.588,36,White
62195,,6800,1,16,10.588,36,Black
62196,,7200,2,16,10,36,White
62197,,7200,2,24,10,36,Black
62198,,7200,2,16,10,36,Black
62199,,7200,1,16,10,36,White
62200,,7200,1,16,10,36,Black
62201,,7600,2,16,9.474,36,White
62202,,7600,2,16,9.474,36,Black
62203,,7600,1,16,9.474,36,Black
62204,,8000,1,16,9.5,38,White
62205,,8000,1,16,9.5,38,Black
62206,,8000,2,24,10,40,Black
62207,,8000,1,24,10,40,White
62208,,8000,1,24,10,40,Black
62209,,8200,1,24,9.756,40,White
62210,,8200,1,24,9.756,40,Black
62211,,3600,2,16,9.444,17,White
62212,,3600,2,16,10,18,White / Red
62213,,4000,2,8,9,18,Black / Gold
62214,,4000,1,8,9,18,Black / Gold
62215,,4000,1,8,9,18,White
62216,,6200,2,16,12.903,40,Silver / Black
62217,,6800,1,16,10,34,White
62218,,3600,1,8,10,18,Black
62219,,1600,1,8,13.75,11,Green
62220,,6000,2,32,11.333,34,Black
62221,,5600,2,32,14.286,40,Black
62222,,4800,2,16,15.833,38,Black
62223,,6000,1,32,11.333,34,Black
62224,,5600,1,32,14.286,40,Black
62225,,5600,1,32,12.857,36,Black
62226,,6400,1,16,12.5,40,Black
62227,,6400,1,16,10,32,Black
62228,,4800,1,16,15.833,38,Black
62229,,4800,1,16,15.833,38,Red
62230,,5200,1,8,15.385,40,Red
62231,,5600,1,8,14.286,40,Red
62232,,5600,1,32,14.286,40,Red
62233,,6000,1,32,14.667,44,Red
62234,,6400,1,16,10,32,Red
62235,,4800,2,16,15.833,38,Red
62236,,5600,2,32,14.286,40,Red
62237,,2666,1,32,14.254,19,Black
62238,,2666,1,8,14.254,19,Black
62239,,3200,1,16,13.75,22,Black
62240,,3200,1,8,13.75,22,Black
62241,,2666,1,32,14.254,19,Black
62242,,2666,1,32,14.254,19,Black
62243,,2666,1,16,14.254,19,Black
62244,,2666,1,16,14.254,19,Black
62245,,2666,1,8,14.254,19,Black
62246,,2666,1,4,14.254,19,Black
62247,,3200,1,16,13.75,22,Black
62248,,2666,1,32,14.254,19,Black
